Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count,Date_Original,flag_invalid_date,flag_outlier_Amount_Spent_INR,flag_outlier_Purchases_Conversion_Value_INR,flag_outlier_Adds_to_Cart_Conversion_Value_INR,flag_outlier_Checkouts_Initiated_Conversion_Value_INR,flag_outlier_Adds_of_Payment_Info_Conversion_Value_INR,CTR,CPC,CPM,ROAS,ROI,CVR,AOV,flag_zero_impressions,flag_zero_clicks,flag_zero_spend,flag_missing_campaign_name,flag_spend_outlier
Brand B,2026-03-28,Growify | Tof | Conversion | Us,Active,Ecomm | Online Shoppers,Catalog | Collection | Campaignshoot | Mix | Rts | Plp,United States,Usa,52.46,52.46,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28-03-2026,False,False,False,False,False,False,0.0,0.0,3747.1428571428573,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2025-01-01,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Active,Ecomm | Retargeting,Custom | Car | Celeb Closet | Influncers | Mix | Summer | Clp,United States,Usa,52.53,7932.03,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,True,True,False,False,False,False,0.0,0.0,1322005.0,0.0,-100.0,0.0,0.0,False,True,False,False,True
Brand B,2026-03-09,Growify | Tof | Traffic-Lpv | Us,Paused,Unknown,Custom_Video_Influencer_Lehenga_Fanah,United States,Usa,55.36,55.36,2000.0,80.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,09-03-2026,False,False,False,False,False,False,22.5,3.0755555555555554,692.0,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-19,Growify | Tof | Conversion | Us+Uk,Active,Ecomm | Beauty Products,Custom | Video | Influencer_Riavohra | Lehenga | Fanah | Clp,United States,Usa,55.84,55.84,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19-03-2026,False,False,False,False,False,False,0.0,0.0,3284.705882352941,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-15,Growify | Tof | Conversion | Us+Uk,Active,Unknown,Unknown,United States,Usa,56.67,56.67,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15-03-2026,False,False,False,False,False,False,0.0,0.0,1717.2727272727273,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2025-01-01,Growify | Tof | Conversion | Us,Unknown,Ecomm | Online Shoppers,Catalog | Collection | Campaignshoot | Mix | Rts | Plp,United States,Usa,-58.85,58.85,4.0,22.0,0.0,390.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16-03-2026,True,False,False,False,False,False,9.090909090909092,29.425,2675.0,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-15,Unknown,Active,Ecomm | Beauty Products,Custom | Video | Ugc | Lehenga | Fida | Summer | Plp,United States,Unknown,61.12,61.12,1.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15-03-2026,False,False,False,False,False,False,4.0,61.12,2444.8,0.0,-100.0,0.0,0.0,False,False,False,True,False
Brand B,2026-03-05,Growify | Tof | Conversion | Us,Active,Ecomm | Lux Designers,Catalog | Car | Campaign Shoot | Mix | Rts | Clp,United States,Usa,64.19,64.19,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05-03-2026,False,False,False,False,False,False,0.0,0.0,1337.2916666666667,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-19,Unknown,Active,Ecomm | Beauty Products,Custom| Car | Campaign Shoot | Mix | Mahiya | Summer | Plp,Unknown,Usa,64.63,64.63,2.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19-03-2026,False,False,False,False,False,False,3.4482758620689653,64.63,2228.620689655172,0.0,-100.0,0.0,0.0,False,False,False,True,False
Brand B,2026-03-13,Unknown,Paused,Ecomm | Summer Wedding,Custom_Video_Manushichillar_Lehenga_Fanah,United States,Usa,66.76,-66.76,2.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13-03-2026,False,False,False,False,False,False,0.0,0.0,-501.9548872180451,-0.0,-100.0,0.0,0.0,False,True,False,True,False
Brand B,2026-03-23,Growify | Tof | Conversion | Us+Uk,Active,Ecomm | Beauty Products,Custom | Car | Campaign Shoot | Lehenga | Mahiya | Summer | Plp,United States,Usa,67.75,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23-03-2026,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
Brand B,2026-03-14,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,70.14,-70.14,900.0,-207.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,14-03-2026,False,False,False,False,False,False,-0.0,0.0,338.84057971014494,-0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2025-01-01,Growify | Tof | Conversion | Us+Uk,Active,Ecomm | Beauty Products,Custom | Car | Campaign Shoot | Mix | Fanah | Summer | Plp,United States,Usa,70.78,70.78,1.0,3625.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,True,False,False,False,False,False,0.027586206896551724,70.78,19.525517241379312,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-13,Growify | Tof | Conversion | Us+Uk,Active,Ecomm | Beauty Products,Custom| Car | Campaign Shoot | Mix | Mahiya | Summer | Plp,United States,Usa,72.86,72.86,2.0,37.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13-03-2026,False,False,False,False,False,False,5.405405405405405,36.43,1969.1891891891892,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-01,Growify | Tof | Conversion | Us+Can,Active,Ecomm | Online Shoppers,Catalog | Collection | Campaign Shoot | Mix | Rts | Clp,United States,Usa,74.56,74.56,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01-03-2026,False,False,False,False,False,False,0.0,18.64,0.0,0.0,-100.0,0.0,0.0,True,False,False,False,False
Brand B,2026-03-18,Growify | Tof | Conversion | Us+Uk,Active,Unknown,Custom| Car | Campaign Shoot | Mix | Mahiya | Summer | Plp,United States,Usa,74.58,74.58,2.0,46.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18-03-2026,False,False,False,False,False,False,4.3478260869565215,37.29,1621.304347826087,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2025-01-01,Growify | Tof | Conversion | Us,Active,Ecomm | Lux Designers,Catalog | Car | Campaign Shoot | Mix | Rts | Clp,United States,Usa,74.73,74.73,3.0,65.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01-03-2026,True,False,False,False,False,False,7.6923076923076925,14.946000000000002,1149.6923076923076,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-14,Unknown,Active,Ecomm | Beauty Products,Custom | Video | Ugc | Lehenga | Fida | Summer | Plp,Unknown,Usa,77.55,77.55,4.0,-39.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14-03-2026,False,False,False,False,False,False,7.6923076923076925,-25.849999999999998,-1988.4615384615386,0.0,-100.0,-0.0,0.0,False,False,False,True,False
Brand B,2026-03-09,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,81.59,81.59,17.0,34945.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,09-03-2026,False,False,False,False,False,False,0.04864787523250823,4.799411764705883,2.334811847188439,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-04,Growify | Tof | Messaging | Uae,Paused,Ecomm | Summer Wedding,Custom_Video_Manushichillar_Lehenga_Fanah,United States,Usa,83.82,83.82,2.0,51.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,04-03-2026,False,False,False,False,False,False,-1.9607843137254901,-83.82,1643.5294117647059,0.0,-100.0,-0.0,0.0,False,False,False,False,False
Brand B,2026-03-11,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,84.46,84.46,14.0,35380.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11-03-2026,False,False,False,False,False,False,0.0395703787450537,6.032857142857142,2.387224420576597,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-02,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | Clp,United States,Usa,84.9,84.9,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02-03-2026,False,False,False,False,False,False,0.0,0.0,1267.1641791044776,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-12,Growify | Tof | Conversion | Us,Active,Ecomm | Online Shoppers,Catalog | Collection | Campaignshoot | Mix | Rts | Plp,United States,Usa,86.33,13035.83,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12-03-2026,False,True,False,False,False,False,0.0,0.0,383406.76470588235,0.0,-100.0,0.0,0.0,False,True,False,False,True
Brand B,2026-03-13,Unknown,Paused,Ecomm | Clothing Brands,Unknown,United States,Usa,86.65,13084.15,17.0,40310.0,0.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13-03-2026,False,True,False,False,False,False,0.0,0.0,324.5881915157529,0.0,-100.0,0.0,0.0,False,True,False,True,True
Brand B,2026-03-11,Growify | Tof | Messaging | Uae,Paused,Ecomm | Summer Wedding,Custom_Video_Manushichillar_Lehenga_Fanah,United States,Usa,87.67,87.67,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-03-2026,False,False,False,False,False,False,0.0,0.0,1654.1509433962265,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-06,Growify | Tof | Messaging | Uae,Unknown,Ecomm | Lived India,Custom | Video | Influencer | Mix | Wa | Plp,United States,Unknown,88.45,88.45,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06-03-2026,False,False,False,False,False,False,0.0,0.0,1734.313725490196,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-03,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | Clp,United States,Usa,0.0,-88.68,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,03-03-2026,False,False,False,False,False,False,0.0,0.0,0.0,-0.0,-100.0,0.0,0.0,True,True,False,False,False
Brand B,2026-03-06,Growify | Tof | Messaging | Uae,Paused,Ecomm | Summer Wedding,Custom_Video_Manushichillar_Lehenga_Fanah,United States,Usa,8522.88,88.78,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06-03-2026,False,False,False,False,False,False,0.0,0.0,1431.9354838709678,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-13,Growify | Tof | Messaging | Uae,Paused,Unknown,Custom_Video_Manushichillar_Saree_Fanah,United States,Usa,90.48,90.48,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,13-03-2026,False,False,False,False,False,False,0.0,0.0,1131.0,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-12,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,Unknown,Usa,8768.64,-91.34,17.0,238.0,0.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12-03-2026,False,False,False,False,False,False,0.0,0.0,-383.781512605042,-0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-02,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,94.26,-14233.26,28.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,02-03-2026,False,False,False,False,False,False,0.0,0.0,-60567.063829787236,-0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-04,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,94.71,94.71,13.0,263.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,04-03-2026,False,False,False,False,False,False,4.562737642585551,7.892499999999999,360.11406844106466,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-20,Growify | Tof | Conversion | Us+Uk,Active,Ecomm | Beauty Products,Custom | Car | Campaign Shoot | Lehenga | Mahiya | Summer | Plp,United States,Usa,95.77,95.77,3.0,61.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20-03-2026,False,False,False,False,False,False,4.918032786885246,31.923333333333332,1570.0,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-13,Growify | Tof | Messaging | Uae,Paused,Ecomm | Lived India,Custom | Video | Influencer | Mix | Wa | Plp,United States,Usa,-96.32,-96.32,5.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13-03-2026,False,False,False,False,False,False,1.3333333333333335,-96.32,-1284.2666666666667,-0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2025-01-01,Growify | Tof | Conversion | Us+Uk,Active,Ecomm | Beauty Products,Custom | Video | Ugc | Lehenga | Fida | Summer | Plp,United States,Usa,96.4855,96.4855,0.0,7250.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,,True,False,False,False,False,False,0.05517241379310345,24.121375,13.308344827586208,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-13,Growify | Tof | Messaging | Uae,Paused,Ecomm | Lived India,Custom_Video_Shilpashetty_Sharara_Fanah,United States,Usa,98.44,98.44,3.0,65.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,13-03-2026,False,False,False,False,False,False,1.5384615384615385,98.44,1514.4615384615386,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-12,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,101.24,101.24,3.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12-03-2026,False,False,False,False,False,False,0.0,0.0,1467.2463768115942,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-02,Growify | Tof | Conversion | Us,Active,Ecomm | Lux Designers,Catalog | Car | Campaign Shoot | Mix | Rts | Clp,United States,Usa,101.28,-101.28,7.0,79.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,02-03-2026,False,False,False,False,False,False,8.860759493670885,-14.468571428571428,-1282.0253164556962,-0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-11,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,104.14,104.14,4.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11-03-2026,False,False,False,False,False,False,0.0,0.0,1254.698795180723,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-05,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | Clp,United States,Usa,105.56,-105.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05-03-2026,False,False,False,False,False,False,0.0,0.0,0.0,-0.0,-100.0,0.0,0.0,True,True,False,False,False
Brand B,2026-03-15,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Active,Ecomm | Retargeting,Custom | Video | Influencer_Mahima | Lehenga | Mehfil | Plp,United States,Usa,106.82,106.82,5.0,54.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15-03-2026,False,False,False,False,False,False,5.555555555555555,35.60666666666666,1978.148148148148,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-07,Growify | Tof | Messaging | Uae,Paused,Unknown,Custom_Video_Manushichillar_Lehenga_Fanah,Unknown,Usa,107.24,107.24,2.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,07-03-2026,False,False,False,False,False,False,0.0,0.0,1649.8461538461538,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-02,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Women Clothing,Custom_Video_Influencer_Lehenga_Fanah,United States,Usa,10417.92,-108.52,23.0,175.0,0.0,18.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,02-03-2026,False,False,False,False,False,False,1172.5714285714287,-0.052884990253411306,-620.1142857142858,-0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2025-01-01,Growify | Retarget | Messaging | Us+Can,Paused,Unknown,Custom | Video | Campaign Shoot | Mix | Signature Styles | Clp,Unknown,Unknown,0.0,109.15,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01-03-2026,True,False,False,False,False,False,0.0,0.0,2183.0,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-09,Growify | Retarget | Messaging | Us+Can,Unknown,Ecomm | Retargeting,Custom | Video | Campaign Shoot | Mix | Signature Styles | Clp,United States,Usa,-110.09,110.09,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,09-03-2026,False,False,False,False,False,False,0.0,0.0,2117.1153846153848,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-03,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,110.37,16665.87,26.0,233.0,0.0,-23.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,03-03-2026,False,True,False,False,False,False,1112.4463519313304,6.429733796296296,71527.33905579399,0.0,-100.0,0.0,0.0,False,False,False,False,True
Brand B,2026-03-08,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,110.96,110.96,13.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,08-03-2026,False,False,False,False,False,False,0.0,7.925714285714285,0.0,0.0,-100.0,0.0,0.0,True,False,False,False,False
Brand B,2025-01-01,Growify | Tof | Conversion | Us,Active,Unknown,Catalog | Collection | Campaignshoot | Mix | Rts | Plp,United States,Usa,10806.72,112.57,6.0,28.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,True,False,False,False,False,False,17.857142857142858,22.514,4020.3571428571427,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-05,Growify | Tof | Messaging | Uae,Unknown,Ecomm | Summer Wedding,Custom_Video_Manushichillar_Lehenga_Fanah,United States,Unknown,112.58,16999.58,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,05-03-2026,False,True,False,False,False,False,0.0,0.0,229724.05405405405,0.0,-100.0,0.0,0.0,False,True,False,False,True
Brand B,2025-01-01,Growify | Tof | Conversion | Us+Uk,Active,Ecomm | Beauty Products,Custom| Car | Campaign Shoot | Mix | Mahiya | Summer | Plp,United States,Usa,115.58,115.58,4.0,67.0,0.0,2.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,22952000.0,-103000.0,0.0,1.0,,True,False,False,True,False,False,4.477611940298507,38.526666666666664,1725.0746268656717,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-03,Growify | Tof | Messaging | Uae,Paused,Ecomm | Summer Wedding,Custom_Video_Manushichillar_Lehenga_Fanah,United States,Usa,118.89,118.89,2.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,03-03-2026,False,False,False,False,False,False,0.0,0.0,1335.8426966292134,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2026-03-01,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,121.28,121.28,0.0,0.0,0.0,5070.0,2916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,01-03-2026,False,False,False,False,False,False,0.0,0.04159122085048011,0.0,0.0,-100.0,0.0,0.0,True,False,False,False,False
Brand B,2026-03-15,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,124.52,124.52,2200.0,365.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15-03-2026,False,False,False,False,False,False,6.8493150684931505,4.9807999999999995,341.1506849315069,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-10,Growify | Tof | Traffic-Lpv | Us,Paused,Ecomm | Clothing Brands,Custom_Video_Ugc_Sharara_Fanah,United States,Usa,125.5,125.5,20.0,362.0,0.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-03-2026,False,False,False,False,False,False,4.972375690607735,6.972222222222222,346.68508287292815,0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-26,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Unknown,Ecomm | Retargeting,Custom | Video | Influencer_Mahima | Lehenga | Mehfil | Plp,United States,Usa,128.18,128.18,2.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26-03-2026,False,False,False,False,False,False,0.0,0.0,2465.0,0.0,-100.0,0.0,0.0,False,True,False,False,False
Brand B,2025-01-01,Growify | Retarget | Messaging | Us+Can,Paused,Ecomm | Retargeting,Ca_Video_Influencer_Lehenga_Disha,United States,Usa,129.42,-129.42,8.0,92.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06-03-2026,True,False,False,False,False,False,2.1739130434782608,-64.71,-1406.7391304347825,-0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-01,Growify | Tof | Conversion | Us+Can,Active,Ecomm | Online Shoppers,Catalog | S.I | Campaign Shoot | Lehenga | Rts | Clp,United States,Usa,131.83,-131.83,5.0,15950.0,0.0,4.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01-03-2026,False,False,False,False,False,False,2.031347962382445,-0.40688271604938275,-8.265203761755487,-0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-14,Growify | Retarget | Conversion | Aus+Can+Uk+Usa,Active,Ecomm | Retargeting,Custom | Video | Influencer_Mahima | Lehenga | Mehfil | Plp,United States,Usa,135.28,0.0,5.0,41.0,0.0,-390.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14-03-2026,False,False,False,False,False,False,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
Brand B,2026-03-17,Growify | Tof | Conversion | Us+Uk,Active,Ecomm | Beauty Products,Custom| Car | Campaign Shoot | Mix | Mahiya | Summer | Plp,United States,Usa,136.81,20658.31,2.0,9425.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17-03-2026,False,True,False,False,False,False,0.021220159151193636,10329.155,2191.8631299734748,0.0,-100.0,0.0,0.0,False,False,False,False,True
Brand B,2026-03-14,Growify | Tof | Conversion | Us+Uk,Active,Ecomm | Beauty Products,Custom | Video | Aashna | Lehenga | Fanah | Summer | Plp,United States,Unknown,142.42,-142.42,4.0,47.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14-03-2026,False,False,False,False,False,False,6.382978723404255,-47.47333333333333,-3030.2127659574467,-0.0,-100.0,0.0,0.0,False,False,False,False,False
Brand B,2026-03-15,Growify | Tof | Conversion | Us+Uk,Active,Ecomm | Beauty Products,Custom| Car | Campaign Shoot | Mix | Mahiya | Summer | Plp,United States,Usa,146.7,146.7,2.0,73.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15-03-2026,False,False,False,False,False,False,2.73972602739726,73.35,2009.5890410958905,0.0,-100.0,0.0,0.0,False,False,False,False,False
